	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
78	289	441.19408992446	7263375.5	220845.5	-0.7440336640398876	1.9257850043792808	-0.9699593523723878	1.508832895980759
79	294	444.183951290723	25691864.0	223531.81	-0.803540303898316	3.1961128723561805	-0.9805533245191292	1.7871784431739013
80	296	446.2208041772259	6126750.0	222798.67	-0.5944528452586596	1.6179980261116749	-0.6472487981294264	1.2710439561973719
81	298	447.18363139179496	5036521.0	224447.56	-0.17530146050027817	1.103849235910528	-0.13606983725226657	1.0714454130278097
82	308	453.2052580087827	10253361.0	228164.53	-1.1065946980477412	2.4965524629686975	-0.8470883069724701	1.858505125626838
83	310	454.1893587978573	5246245.5	228341.55	-0.721732380390904	1.5859637293068838	-0.5824928677640107	1.388398848041743
84	311	454.2257291725832	10643444.0	215625.56	-0.4383074415300684	2.0678941603095113	-0.7998186980550938	1.6640409416710364
85	315	457.2153566691422	14197054.0	209499.88	-0.6543619556274958	2.4950062539457036	-0.8871765540942796	1.776609456636972
86	320	459.20459794557314	7616757.5	220683.88	-1.1162491589095436	2.1602571572475817	-0.9368579511170236	1.5077586436734356
87	323	461.23529852965163	5231658.0	207884.89	1.3839265549617563	-0.027659508725545234	0.523458485577674	1.0262997803519485
88	326	462.70230921409456	8051486.5	209001.98	-0.8538782921107221	2.1407694739856833	-0.843999380468047	1.851666531733431
89	328	464.72570748963057	21580274.0	220835.12	-0.950018979659954	3.1149622233976877	-0.9712734518846269	1.64824924547264
90	332	469.1998589248276	7518407.0	214373.72	-0.6001039786076111	1.8478141640135173	-0.7414043224153841	1.6321799697648132
91	335	470.1840236979434	6476572.5	213310.5	-1.9012012982322086	2.3983716349408097	-0.8087096739444329	1.3653205199807468
92	337	470.22039791013975	9740557.0	187171.8	-0.6449916851494606	2.1331977152141577	-0.6649484812369365	1.8550485609404372
93	339	471.2156101941836	12102083.0	218949.53	-0.30777652973144115	2.108650839775388	-0.6013329519180142	1.486078153301369
94	340	472.23599842517876	15164692.0	215223.88	-0.6850883978863637	2.6119649218834615	-0.9602010307297123	1.7529847140441475
95	342	473.2465392102632	10749142.0	226986.48	-1.207220112454251	2.639171276053027	-0.9364398092876647	2.0298920750554155
96	346	475.1781374351041	8143565.0	198504.14	-1.111016488652501	2.2214335677829444	-0.8419630254668327	1.7961841858613856
97	347	475.214542522702	8324987.0	226836.42	-0.8526914425344204	2.1309541554335816	-0.7893622578910846	1.6825477258177053
98	351	477.19374543238155	17428906.0	214493.84	-0.43200995820052934	2.517960180862179	-0.9191337597324738	1.3487501486960753
99	353	479.26441713881604	17918528.0	217252.7	-0.5898506104649384	2.6838284422506944	-0.8895446431558738	1.5273407179853804
100	378	496.1629730007437	5925256.5	220503.28	-1.4041190164308355	2.0972392745424036	-0.7463455710921918	1.747003552629635
101	379	496.27205583648754	5715829.0	210005.34	0.07914004742021404	1.0425671547126139	0.07035983153276372	1.0397743858464148
102	387	500.25729863742663	5787489.5	192702.5	-0.6971445974993389	1.6283731519293647	-0.7910248981513115	1.7056120793478151
103	389	501.24101482539277	21055780.0	206822.33	-0.7560509117977922	2.975933094176812	-0.9674846013100432	1.6242767323807188
104	390	501.3137719998825	12824770.0	202054.25	-1.070214576223938	2.6979711488121594	-0.9084031431189498	1.9836116461867295
105	393	502.26151783233945	12071564.0	209066.78	-0.7112854404620577	2.388026025708927	-0.9663742119112697	1.6276531009081183
106	403	507.25896120041136	51407104.0	208341.58	-0.5557100612712408	3.7115707620261875	-0.9946595174018922	1.5462537428336045
107	410	512.2302152600884	5333854.0	196050.72	-1.4877503883204783	2.0740296429092906	-0.7539322102545868	2.134421858369519
108	411	513.1893218167777	15984081.0	201656.5	-0.7199601115624386	2.679029436015554	-0.9205905846513002	1.55543112646439
109	412	513.2620457019672	7100290.5	213789.31	-0.5170498874598173	1.7254014831185145	-0.4988386557883612	1.4644125568352262
110	413	514.1733832722867	11476103.0	200166.7	-0.935492732939013	2.49735155368333	-0.9223189342281288	1.9976475135632648
111	418	515.2201075735485	12525435.0	206643.94	-0.48435923826738336	2.2548243454529446	-0.6261477710659793	1.9631088907198562
112	427	521.339666977329	8352276.5	198494.02	-0.6693545313080954	2.043371004731164	-0.671295695793218	2.174431182125285
113	439	528.2516068954037	14802522.0	209423.9	-0.7272796592854437	2.6132543014845835	-0.8492496612004252	1.8329073428047493
114	440	529.2357283039389	6532090.0	184595.75	0.14676874136705403	1.0456720655881069	0.08314846223052692	1.156463713237415
115	442	530.2407932774723	6635018.0	180425.19	-0.817809818919178	1.9169102187288471	-0.8921001542559772	2.2635199479325916
116	444	530.272200519621	12404717.0	211081.53	-0.5706960052675555	2.290278546704136	-0.9564221675091225	1.35017615675832
117	445	531.1996788453592	28704742.0	202170.25	-0.411592911882405	3.032341976077602	-0.94973253821061	1.4856229137779882
