	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
177	763	696.1151147547288	8966225.0	188017.97	-1.060907328160074	2.335758125841365	-0.8948068876837632	1.0794123310194719
178	768	697.3820113974375	17610326.0	187589.86	-1.540216272046079	3.3695462764074033	-0.9457875092260065	3.4130905063723156
179	773	697.813262122497	83321910.0	173622.86	-2.7190573435968717	5.686470848418655	-0.9974767984948368	6.858418253699925
180	777	698.0999316269136	6013257.5	155383.9	-0.5043395844928157	1.5636844072451752	-0.5305519494523655	1.9792516772027173
181	779	698.3797615250878	9260919.0	153183.19	-1.2670870228907438	2.55044602738496	-0.8741280331972251	3.0024560458937826
182	782	699.3426050639084	12165707.0	179693.1	-1.0398169092703653	2.5990077746224554	-0.9230065096001149	1.6475717387791637
183	784	699.3785265628142	5887239.5	101536.305	0.5850224855675908	0.7475079386517853	0.2387078839875534	1.060413247469357
184	785	699.3969166516362	5356648.0	171518.19	-1.4421835445311613	2.122165295258023	-0.8662913464759255	1.8194641875097015
185	790	700.0776827394066	25165398.0	180438.52	-1.8505855813395786	3.9269295679876284	-0.9953408550714785	3.6841015616104063
186	791	700.1361130919177	12184681.0	175242.08	-1.5677813704097128	3.037095735536089	-0.9778888569356528	4.145148726515817
187	796	700.3921201375372	7934388.0	158523.19	-1.0682365538825616	2.222553015063866	-0.8226037986042604	1.9337758535794838
188	799	701.3397607057384	93730530.0	179388.27	-0.6592961431059017	4.395899536405412	-0.997707878503466	1.6638320521992755
189	813	703.3716197630599	154125630.0	173964.66	-1.3104342668551137	5.360898377468215	-0.9975697394574728	2.8185999338721475
190	815	703.6218189319939	6315684.5	152039.72	-2.2804148873805	2.8391958860982887	-0.9673307943671051	3.684948343514989
191	832	706.9097314418295	34804756.0	171479.22	-1.2962305063267323	3.875082274762468	-0.9900122508440338	2.8869306887461135
192	833	707.1345920531764	23926888.0	178832.44	-2.156773312497537	4.029463776550802	-0.979937010042177	2.937386587628463
193	834	707.3578134059842	18888556.0	181654.27	-1.0174258465097088	3.0611736950733293	-0.9266185477342186	2.2669762556577413
194	841	708.4027800409891	5429203.0	170586.19	-0.4502378421700777	1.4412030378095904	-0.3356438069873485	2.1732106305944123
195	864	712.3889325803204	5248166.5	132927.1	-1.5510079632098643	2.135675911713871	-0.7076063755203835	1.5547690219739156
196	870	713.1349205300417	6003227.5	166686.8	-0.38415339878666604	1.472358192049117	-0.2990571470068648	1.1434276844098346
197	871	713.189580235417	7345796.5	162271.36	-1.740799323659625	2.608952845410501	-0.9574369867121135	2.5909409067687945
198	872	713.3392390048173	5943934.0	185430.3	-1.2124337476566638	2.0952157096484827	-0.6306710223287741	2.9118039269966256
199	874	713.3760471167207	16534281.0	174128.81	-1.1190367963063672	3.01689511386415	-0.9223946449744388	3.174269947103112
200	878	713.968062414695	24979558.0	191718.05	-2.1856423198270716	4.147356089317701	-0.9670679683206665	4.677721977283651
201	893	715.9149542127618	1068407040.0	176112.55	-0.9886831324047197	7.0657467199109805	-0.9996766415675172	2.1637795191683447
202	897	716.1385117671468	14659905.0	168582.27	-0.7868901821616505	2.598154412638763	-0.8079166670737578	1.458038913189625
203	900	716.3690276970464	103365624.0	174584.77	-0.826226920541918	4.613311300874391	-0.9964126898017649	1.8709055306424218
204	901	716.4168608241341	10682084.0	129118.29	-4.221653979669655	4.4443584444728765	-0.913586749302396	6.694011888770157
205	906	716.9165529334082	6888906.5	183851.55	-1.664908098473778	2.4817119385268134	-0.9124684528844582	1.7708276333643598
206	910	717.3871714972647	41008710.0	169252.1	-0.8498156032916377	3.677124964302581	-0.8378717258190284	1.6351739115174273
207	924	719.5881771041027	5211597.0	182859.72	-0.9599005740822562	1.708138673047837	-0.7546559135817441	1.8024732633148757
208	930	720.6266661276929	6965831.0	167717.78	-0.3946678078165854	1.5896108058479739	-0.34876275843573185	1.347719021164006
209	935	721.1307980631817	16891732.0	180314.89	-1.4585446807279865	3.2031208801956303	-0.9626376166739234	2.5245098745303176
210	936	721.1408646322893	5023482.0	141356.62	-2.966698363399737	3.290211398244768	-0.6712687655709937	2.4158248960112685
211	941	721.8932867582621	8553844.0	175688.67	-1.2397298873051066	2.442277756482599	-0.9008123379342335	2.0140127519975684
212	953	723.8825722447369	5147232.5	100110.1	-1.1403037923185058	2.028978396493713	-0.6786314866645846	1.5592259944043556
213	956	724.3895258100774	15133197.0	194311.38	-1.3931300497922225	3.0647346239870625	-0.8969929906068671	1.6779035344143824
214	958	724.6438483824057	24496848.0	170462.47	-1.1203603732210923	3.4029136131994147	-0.9169681339222705	2.156029510508714
215	962	724.893852316306	5899537.0	176342.25	-1.7902051841538327	2.4854954886479383	-0.9491033865550147	2.6511048600703497
216	970	726.4438541506034	6930249.5	173267.1	-1.5949356328152438	2.4930280318065026	-0.9779063110771341	3.0832430342266983
217	973	727.139756048329	52010844.0	177511.84	-1.6589779787065777	4.509446798722155	-0.9968587202416436	3.123428481092301
