	Mass	Charge	Abundance	Base Peak	Interval	Correlation	Ions	PPMError	Shift	TheorMass	Mono m/z	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio	FWHM	FWHM Coeff
394	3476.7092	2	28464808	1740.3645	1739.2490-1742.9709	0.9239	b32	-11.529522957197896	0	3476.7492852607006	1739.3618764665998	1739.360876208384	94104288.0	107901.265625	-1.0729045778433772	4.704122949762183	-0.9851494701526835	2.4296577271512527	0.016119930254139537	1.2232559292431147
395	3480.7778	2	63612328	1742.3988	1741.2686-1745.1377	0.9645	y34	-12.107512419074189	0	3480.8199440707012	1741.3961764665999	1741.396491972634	61356724.0	108223.078125	-1.2064258956716363	4.3571366385176535	-0.9754047885093735	2.359775901405725	0.01609080541916654	1.220354003524014
396	1883.9962	1	47222504	1885.0038	1884.8511-1890.1195	0.9703	y18	-12.85468971681666	0	1884.0204184979	1885.0034764666	1885.0045751454604	30318088.0	104181.1953125	-1.1097052167319708	3.574961126673003	-0.9586789608407411	2.0200731588101606	0.018093520327648722	1.2190772224986006
397	1999.0215	1	39876544	2000.0292	1999.9241-2005.1587	0.9696	y19	-12.93749106856164	0	1999.0473626574	2000.0287764666	2000.029838975921	15401415.0	102686.0234375	-1.0179885885079618	2.9020703825922824	-0.9802251496907468	1.79836731261817	0.0194771379007898	1.2068123001218627
398	440.3073	1	16901232	441.3146	441.2133-443.4237	0.9833	b4	-8.642243982585049	0	440.31110527600003	441.3145764666	441.31460157183153	45822456.0	220537.640625	-0.7251292787807415	3.741762321718859	-0.9888620861922237	1.7762696186274758	0.002001085167689077	1.1999249376003702
399	516.2861	1	27004536	517.2934	517.1918-519.4146	0.9996	y5	-9.036140705470151	0	516.290765276	517.2933764666001	517.2933956330437	130122440.0	201495.90625	-0.6582441352756435	4.727637568335118	-0.9937935318534074	1.7374848659766222	0.002567265039078399	1.2086344936922442
400	1038.6246	2	6941018	520.3196	520.2178-521.9427	1.0	b9	-8.894969003126983	0	1038.6338386158002	520.3195764666001	520.3195650690297	10050766.0	196865.625	-0.9587178727477422	2.3888074566187187	-0.8767236342504954	1.8435894431068405	0.0026430188869642924	1.2251256325711177
401	615.3531	1	10500210	616.3604	616.2565-619.4761	0.9777	y6	-9.879698396966564	0	615.3591795630999	616.3603764666001	616.3605666043841	50729292.0	185001.515625	-0.7641638699238159	3.8635751686989535	-0.9803421659168856	1.677363766055159	0.0033316514436225126	1.2068374035573894
402	625.3848	1	4420386	626.3921	626.2853-629.5398	0.9471	b6	-10.149850895913941	0	625.3911476269001	626.3920764666001	626.3923412501497	6771504.5	190688.15625	-1.0896552758597964	2.0786315822598915	-0.6411937084669995	1.088431837934694	0.0032849042833521533	1.176376529282147
403	1299.7317	2	7730230	650.8732	650.7731-652.9913	0.9984	b11	-10.372105622181993	0	1299.7451810943003	650.8731264666001	650.873630461537	12238647.0	187311.1875	-1.0734293535962438	2.7367327935685304	-0.8197136785818079	3.148048093995396	0.0034748251780825266	1.1753520776281055
404	2137.1616	3	25806786	713.3946	713.2666-715.5013	0.9973	a19	-10.328535010440234	0	2137.1836739764003	713.3944764666	713.3947044194833	33984068.0	168672.03125	-0.8324762806622579	3.5430355482751414	-0.9664601940995816	2.386438742574331	0.004229478349982717	1.222451531850205
405	1428.7731	2	41372076	715.394	715.2889-718.0086	0.9816	b12	-10.271166826689841	0	1428.7877753176003	715.3938264666001	715.3940019420897	53376976.0	170101.421875	-0.904428763799191	4.022132819800634	-0.9858023484113397	2.1209966642103137	0.004205690899325939	1.2144605967826152
406	2165.1581	3	41786132	723.0609	722.6250-724.8321	0.9718	b19	-9.462949848453613	0	2165.1785889764005	722.7266431332667	722.7264140999431	69797152.0	168420.703125	-0.9793610277891523	4.3381236032369594	-0.9853067185787725	1.9909873500335589	0.004291196988790288	1.2183767797102454
407	724.4522	1	30450998	725.4595	725.3503-728.5735	0.9998	b7	-10.161939171209365	0	724.4595619140001	725.4594764666	725.4594898556381	30869956.0	171588.03125	-0.553225891438942	3.225640129457888	-0.9577104694159411	1.5829765460830652	0.004227914293151715	1.201825147908394
408	2238.2106	3	20927798	747.4117	746.9752-749.1886	0.9393	a20	-9.272142341585042	0	2238.2313531997	747.0774764666	747.0768333320502	59823376.0	168546.28125	-0.9943491932216326	4.1890414658285495	-0.9891360886097712	2.032794995770989	0.004432472955151897	1.2043917239452557
409	2266.2028	3	72935272	756.4083	756.3001-758.5668	0.976	b20	-10.355629545760026	0	2266.2262681997004	756.4082097999334	756.4083160168985	231678176.0	165729.3125	-1.1977618614138628	5.691024221425228	-0.9990558206742536	2.4840040618770165	0.004564119072278771	1.212969285794321
410	1515.8034	2	20042320	758.9092	758.7985-761.5608	0.9939	b13	-10.82218153633487	0	1515.8198044771004	758.9089764666	758.9095568608707	23294820.0	172366.296875	-0.9522152121815745	3.236409372245843	-0.9638875917167814	1.9299669450919121	0.004402888329214566	1.1803321987889919
411	2406.2982	3	9502767	803.1068	802.9926-805.2160	0.9472	a22	-9.57128341713796	0	2406.3212315825003	803.1066764666001	803.1059238894084	4738276.0	128979.859375	-1.973539618368363	2.368130886215858	-0.8753108764326839	1.5695734228196727	0.0062265994689483534	1.4052499743255071
412	1643.8984	2	96258296	823.4577	822.8559-825.6057	0.9922	b14	-9.956635356262565	0	1643.9147678599004	822.9564764666001	822.95620954449	203493072.0	159733.859375	-0.8214659124370772	5.2938402066165295	-0.9981218045583875	1.9129625512817579	0.005152046114483922	1.2086699214214356
413	1700.9194	2	19712018	851.9682	851.3477-854.0754	0.9804	b15	-9.895700546608838	0	1700.9362319556003	851.4669764666	851.4666262952799	41533256.0	150802.84375	-0.8366505848175951	3.7239291823043397	-0.9474754236917609	1.9305167648375356	0.0056462239379705325	1.241746840973645
414	852.5455	1	26424274	853.5529	853.4396-856.6761	0.997	b8	-10.58618133204327	0	852.5545252968002	853.5527764666	853.55276610017	27373258.0	157218.265625	-1.2977861130583244	3.626324545543589	-0.9857038671891404	2.4565355609453228	0.005429094149506014	1.206750918644415
415	854.477	1	13303192	855.4843	855.3624-858.6746	0.9925	y9	-10.734059484308112	0	854.4861721053999	855.4842764666	855.4844376455125	40516468.0	153750.09375	-1.0587462539567885	3.8577426732664106	-0.994788530507385	2.3956606312335884	0.005564123030952705	1.223906068436232
416	3418.7491	4	70446904	856.1959	855.5869-857.5545	0.9747	b31	-9.812447168573886	0	3418.782646624101	855.6945514666	855.6941020273507	113430840.0	155950.515625	-1.466379325852194	5.158028085375671	-0.9980156933416138	3.0116973997138263	0.005486959107496383	1.2122682576424253
417	5280.6612	6	131856576	881.6188	880.9861-882.9111	0.9166	b49	-10.172424802114657	0	5280.714917675401	881.1174764666	881.1173128704876	160665808.0	151738.21875	-1.971043874921176	5.851237039638906	-0.9963369014691705	4.199067080726148	0.005806825202833005	1.2226061706839377
418	911.4981	1	17120544	912.5054	912.3827-915.6412	1.0	y10	-10.462009006990977	0	911.5076362010999	912.5053764666001	912.505355549869	85501464.0	152319.53125	-0.7226733088250388	4.3594435047186755	-0.9958686400363552	1.7417241746420478	0.005990731116761292	1.2053450154460983
419	3652.8459	4	84874840	914.7201	914.1046-916.3391	0.9574	b33	-10.181018604738506	0	3652.8830900707007	914.2187514666	914.2183160668958	98232984.0	150149.328125	-1.5425626814851199	5.085499466978188	-0.9995339547368857	3.6030430498573667	0.006088727318884869	1.216169783011508
420	3723.8797	4	95564872	932.2279	931.8458-934.0840	0.9932	b34	-10.876771783370701	0	3723.920204230201	931.9772014666	931.9774013613321	213123984.0	150994.765625	-1.1617105523088944	5.594892726231116	-0.9954615512120207	2.4003312866434334	0.0061722497300067064	1.2038794289594956
421	2821.4609	3	16418607	941.4944	941.3736-943.9346	0.9193	b26	-10.862120082915743	0	2821.4915473800006	941.4942431332668	941.4944490175649	42687032.0	150008.453125	-1.1653340715788398	3.9733073879368823	-0.9843758447004531	2.2958475904260793	0.006276275965815275	1.2050613442036082
422	4753.4319	5	32560322	952.0947	951.5748-953.6082	0.9687	b44	-10.316360438848585	0	4753.480938622702	951.6936564665999	951.6932265657924	71635912.0	151191.0	-1.8066198131536657	4.940815352678241	-0.9874062730426564	3.617063031637881	0.006294642052541437	1.194471690963821
423	1905.0066	2	32788250	954.0118	953.3754-956.1380	0.9403	b17	-10.241507081946246	0	1905.0261103384003	953.5105764666	953.5102325582279	31757858.0	153319.203125	-1.173193575757049	3.712082945209068	-0.9490584030286396	2.3195342333830404	0.006219118108648387	1.1826412105949198
424	3836.9638	4	121487936	960.7496	960.1403-962.3755	0.9506	b35	-10.54692105303094	0	3837.004268581101	960.2482264666	960.2478670134958	289842912.0	148005.0625	-1.352292048016095	6.026763609036497	-0.9996578036337004	2.7733262318704703	0.006487939336625704	1.2079411436492962
425	3853.9934	4	22859724	965.007	964.3988-966.6262	0.9677	c35	-9.708712402953037	0	3854.030817676801	964.5056264666	964.5049586269383	17302480.0	148147.03125	-1.0264056581468193	2.971389309498517	-0.8224302255722292	2.2463710890872868	0.006510457553478233	1.2053903610037289
426	4882.4717	5	67947400	978.1031	977.3999-979.4285	0.962	b45	-10.615995120651991	0	4882.523532846001	977.5016164666	977.5014914447921	152916416.0	143297.25	-1.5763852416710447	5.5427814254113645	-0.9975535484614979	3.178423870326631	0.0068214951190256065	1.2269459735829844
427	3965.0206	4	231421888	992.7638	992.1381-994.4257	0.9712	b36	-10.65477091617413	0	3965.062846836301	992.2624264666	992.2622900961749	386071840.0	145633.8125	-1.512641616350982	6.414798965200231	-0.9980169688687762	3.0072581675016443	0.006813405987680058	1.2077384127076187
428	3035.5566	3	12474243	1013.5279	1012.7593-1015.3191	0.9745	b28	-9.983514734064132	0	3035.5869058266007	1012.8594764666	1012.8585952885387	39159776.0	140011.4375	-1.2921941254953455	3.974296608774557	-0.9872021590935588	2.3700384965427372	0.007234113250844516	1.2313915543034606
429	5067.5488	5	126319984	1015.1186	1014.4091-1016.6310	0.9718	b47	-10.808895385911322	0	5067.603575196901	1014.5170364666	1014.5169497812292	353219872.0	144667.90625	-1.6027390361587683	6.386243855692164	-0.9998790375248804	3.32441159621909	0.0070127298865309265	1.204169953138857
430	2052.0732	2	49736052	1027.5452	1026.9321-1030.2020	0.9885	b18	-10.391639003375024	0	2052.0945246255005	1027.0438764665998	1027.0434220691855	68606072.0	144044.875	-1.101697073158595	4.402161990739833	-0.9979815901739303	2.233062906844172	0.007130024043335005	1.2027085454528395
431	5181.5908	5	397402656	1037.927	1037.2234-1039.4678	0.9554	b48	-10.750132851605438	0	5181.646503388301	1037.3254364666	1037.3252918063445	920668288.0	141328.46875	-1.6139949028313154	7.359977239003907	-0.9998066827981897	3.5018915925973446	0.007339818374748679	1.214030529765084
432	1038.6222	1	4563508	1039.6295	1039.5144-1042.7408	0.9718	b9	-11.205696721451837	0	1038.6338386158002	1039.6294764666	1039.6296027769365	11283741.0	142961.171875	-1.3265036363881695	2.7235092362961684	-0.924240926148731	1.8813908170184634	0.007272111645013308	1.2038795090643324
433	1039.5911	1	20940500	1040.5984	1040.4971-1043.7252	0.9582	y11	-11.061518992429699	0	1039.6025995839	1040.5983764666	1040.598480501727	56813572.0	143957.921875	-0.9228495176612573	4.085701913019198	-0.9932198031781029	1.9830600279817132	0.007228490568273751	1.19794450708284
434	4193.1041	4	73815680	1050.0353	1049.1757-1051.3983	0.9621	b39	-10.637166067556414	0	4193.148703219102	1049.2833014665998	1049.2831359974366	115052768.0	143098.328125	-1.1852468256071247	4.984542584373724	-0.9901423286113012	2.4620028258866125	0.007332602342361829	1.1994085045031402
435	5280.6576	5	398348576	1057.7404	1057.0121-1059.3225	0.9353	b49	-10.854150677517634	0	5280.714917675401	1057.1387964665998	1057.1385125534982	873531264.0	140131.25	-1.6245613258641545	7.312926033238201	-0.9998518738637482	3.454971892154344	0.007543916953238469	1.2132573840794745
436	4312.1744	4	43758552	1079.3016	1078.8905-1081.4379	0.9792	a40	-11.085353202200247	0	4312.222202506201	1079.0508764666	1079.0509239435112	51661944.0	135869.859375	-1.2148937801659787	4.170376862317699	-0.9519307528480685	2.0244616230580252	0.007941797606232424	1.2300497765625698
437	5409.6963	5	359772640	1083.5481	1082.8411-1085.0897	0.9006	b50	-11.31509103067349	0	5409.757511898701	1082.9465364665998	1082.9466778202986	1023276928.0	138420.46875	-1.6874538898210865	7.506944189301381	-0.9999079454025921	3.6872533430145222	0.007823602156529314	1.213435277107021
438	2165.1552	2	110624520	1084.0862	1083.3729-1086.7103	0.981	b19	-10.802331280876308	0	2165.1785889764005	1083.5848764666	1083.5845624317844	174274352.0	138566.6875	-0.8766705707950951	5.170615129611418	-0.9947146262287659	1.9755779257366186	0.007819949960424538	1.2123435472542372
439	4340.1713	4	85314624	1086.802	1085.9276-1088.4371	0.9779	b40	-10.556500967767256	0	4340.217117506201	1086.0501014666	1086.04950802362	185381552.0	140474.796875	-0.9066233174725941	5.264484745226417	-0.9806862503581203	2.081843765935339	0.007731276586148259	1.2004314886944567
440	3281.6886	3	93243832	1095.5719	1094.7728-1097.3488	0.9814	b30	-10.706081207437776	0	3281.723734400801	1094.9034764665998	1094.9027927813415	142981232.0	141023.03125	-1.0500453289118563	5.1017732572163945	-0.9970587947483855	2.690580102823232	0.007763999845105737	1.1940821000685309
441	6651.2823	6	17477698	1110.0557	1109.4423-1111.5247	0.9436	b62	-11.917792405488873	0	6651.3615695464	1109.5543264665998	1109.555025438376	102278288.0	141769.71875	-1.8775326629298534	5.350428128277902	-0.9933273785095882	3.4430109663130986	0.00782645994660532	1.1846241285126216
442	5556.7641	5	112702792	1112.9617	1112.2438-1114.5037	0.9193	b51	-11.126169259419402	0	5556.8259261858	1112.3600964666	1112.359957700256	278200480.0	138200.140625	-1.5842358295231682	6.13714668948276	-0.9995070916886746	3.286305241922568	0.00804890612028099	1.2039198928958885
443	2266.2013	2	217927760	1134.6093	1133.9952-1137.2290	0.9844	b20	-11.017522853105039	0	2266.2262681997004	1134.1079264666	1134.1076963737623	330811680.0	137005.015625	-0.8594596831404007	5.808692087743622	-0.9993784093641395	1.9686483805574964	0.008277855312085493	1.2031186910249572
444	5685.8039	5	260728224	1138.7697	1138.0563-1140.2749	0.938	b52	-11.36509028795953	0	5685.8685204091	1138.1680564665999	1138.1680714854638	882239552.0	135848.234375	-1.6605143462710974	7.351758581456969	-0.9997762120719184	3.4767597723760644	0.008378232346720287	1.2084974457475306
445	3418.746	3	85548592	1141.2577	1140.4652-1143.0419	0.9746	b31	-10.719202677867544	0	3418.782646624101	1140.5892764666	1140.5885027706236	121428664.0	132755.015625	-1.1242993317073613	4.9808772652018485	-0.9804035365690568	2.300709924284911	0.008591679172352353	1.2263267022883895
446	4682.3914	4	144308720	1172.1064	1171.4767-1173.9720	0.9693	b43	-11.195962016168439	0	4682.443824463202	1171.6051264666	1171.6048884405482	222209728.0	134388.921875	-1.3632725878028473	5.758859221201595	-0.9993336110946268	2.691964737157329	0.008718016872925734	1.2055355241960022
447	4753.428	4	221707168	1190.1162	1189.2548-1191.7900	0.9377	b44	-11.136811819649356	0	4753.480938622702	1189.3642764666	1189.3638772939985	348908704.0	132723.03125	-1.1986285169430406	6.099813947432011	-0.9992250820290736	2.526186668566991	0.008961247087957829	1.2095193241403077
448	6041.9696	5	66536236	1210.0028	1209.2797-1211.7170	0.9541	b55	-11.338421486945714	0	6042.0381071747	1209.4011964666	1209.4010955928202	180895888.0	129142.8671875	-1.4712467370282032	5.637837796658482	-0.9977745502361138	3.2607815775470623	0.009364830764032167	1.2249271006984812
449	2434.2875	2	12756048	1218.1512	1218.0068-1222.3112	0.9977	b22	-11.767815179165686	0	2434.3161465825006	1218.1510264666	1218.1516106917459	18250960.0	125194.46875	-1.366864066636773	3.2266026834897863	-0.9144980964607418	2.4054075901154826	0.00973007532085355	1.2475433968495406
450	4882.4671	4	198675536	1222.376	1221.5112-1223.9983	0.9697	b45	-11.558130876734712	0	4882.523532846001	1221.6240514666	1221.6241792552341	418374528.0	129905.2578125	-1.3436790029628713	6.382633463533828	-0.9972525888543853	2.686943495653786	0.009403962547986141	1.2160464524584569
451	1224.668	1	14772484	1225.6753	1225.4291-1229.8263	0.9609	y13	-11.955697173192842	0	1224.6826419348001	1225.6752764665998	1225.6756408304273	47192552.0	128563.015625	-0.7649811881179319	3.7971225564738647	-0.9756146937810775	1.9929688385846427	0.009533656587564408	1.2231439619096334
452	4939.4871	4	71284784	1236.631	1235.7666-1238.2550	0.931	b46	-11.721108267445809	0	4939.544996941701	1235.8790514666	1235.87934462176	121815472.0	132986.0625	-1.3405580348257233	5.135805413237861	-0.9971651303556277	2.4393952617315486	0.00929329977434109	1.1925724097218064
453	5067.5441	4	207502384	1268.3947	1267.7754-1270.6621	0.9566	b47	-11.736355462407086	0	5067.603575196901	1267.8933014666	1267.8931939721197	361483904.0	127990.015625	-1.3147536654976129	6.217037662469423	-0.9995023758608097	2.7976537691629457	0.00990618828961581	1.2130184315628096
454	6355.1342	5	43135352	1272.8362	1271.8453-1274.3535	0.905	b58	-12.417035746501055	0	6355.2131129084	1272.0341164666	1272.0352100832715	89128456.0	125209.3984375	-1.9666901770013134	5.250544273320287	-0.9975242545350773	4.082438720505905	0.010159263010262168	1.2295719794605502
455	2549.3138	2	147475504	1276.1655	1275.5316-1278.8015	0.9635	b23	-11.48952532403723	0	2549.3430907420006	1275.6641764665999	1275.6639570960288	228635456.0	129478.4921875	-0.8540665051150561	5.434182767414741	-0.9988428260056528	1.8912314539568984	0.00985232323565151	1.201255324038496
456	3836.9592	3	75819864	1280.6621	1279.8748-1282.7736	0.9745	b35	-11.745772990172672	0	3837.004268581101	1279.9936764666	1279.9939046235502	121144760.0	128814.78125	-1.0586395860198798	4.943753083909352	-0.9973026123271933	2.8396591179773742	0.00993670052615604	1.2040166565547488
457	6412.16	5	253776688	1284.2413	1283.2667-1285.7800	0.9445	b59	-11.630423560574625	0	6412.2345770041	1283.4392764666	1283.439128109872	765071488.0	129454.2109375	-1.574818355189041	7.139591239454869	-0.9998367314954029	3.1454221832544995	0.009914232366913977	1.1989740445887545
458	5181.5866	4	117124840	1297.1559	1296.1836-1299.0221	0.9852	b48	-11.56068602183107	0	5181.646503388301	1296.4039264665998	1296.4034556019017	372172800.0	127086.5	-1.1912558209191688	6.154550328185684	-0.9994926685824439	2.469408731123117	0.010200953331800794	1.2097579823341587
459	6580.248	5	112308384	1318.0594	1316.9441-1319.4053	0.9097	b61	-11.618786796708386	0	6580.3244553869	1317.0568764665998	1317.0565031937617	232827600.0	125610.3671875	-1.7761177657886962	6.091452827268306	-0.9998411938147866	4.005812598044497	0.010485253189553827	1.212808543267818
460	5280.6515	4	249016064	1321.9221	1321.0485-1323.7823	0.9145	b49	-12.009297299651687	0	5280.714917675401	1321.1701514666	1321.1700674651781	528311808.0	126468.796875	-1.173719497903295	6.501926603033136	-0.9998218833546372	2.3997008825988932	0.010446608966882197	1.2060601843036758
461	3965.016	3	77560392	1323.3478	1322.5226-1325.4629	0.9493	b36	-11.81490385162687	0	3965.062846836301	1322.6792764666	1322.6793101946614	102585728.0	123747.2890625	-1.1717602565914815	4.843367329314285	-0.9794313211817677	2.1833833582286113	0.010688551807600625	1.2232113482313585
462	6651.2815	5	144591600	1332.0657	1331.1565-1333.5890	0.9675	b62	-12.03806853112637	0	6651.3615695464	1331.2635764666	1331.2637866622636	418672704.0	126395.9921875	-1.3886803160832706	6.419733647683888	-0.9995916228310232	2.813134365029604	0.010532484168385836	1.203465564821298
463	1339.6928	1	20441202	1340.7002	1340.5978-1344.8170	0.9896	y14	-12.52965155614361	0	1339.7095860943002	1340.7000764666	1340.7006744048176	69725056.0	125232.0390625	-0.85179379455177	4.2506899422544615	-0.9915111716636983	2.003738474534631	0.01070573221071414	1.2080619164177
464	6750.3479	5	58700956	1351.6785	1350.9636-1353.4271	0.9342	b63	-12.159793331086112	0	6750.429983833499	1351.0768564665998	1351.0774125939154	71540368.0	128232.359375	-1.3226448670594964	4.618345710241952	-0.9899986169683644	2.672046529601162	0.010536165903669082	1.186092973898821
465	5409.6926	4	236159168	1354.1824	1353.3212-1356.0583	0.949	b50	-11.99904035578843	0	5409.757511898701	1353.4304264666	1353.4300442393196	534005728.0	124319.0390625	-1.2365041488617479	6.557604218108456	-0.9998524955178704	2.610805942635555	0.010886747954662825	1.2101501288510146
466	4136.0752	3	18970646	1380.7017	1379.5787-1382.4879	0.9634	b38	-12.581606027267545	0	4136.1272391234015	1379.6990097999333	1379.6997484621606	26198118.0	70359.734375	-1.7797711287106568	3.8053065044734637	-0.7364552510584235	1.7152485785369807	0.0196092233820654	1.7573095077008074
467	5556.7575	4	103592592	1390.9486	1390.0332-1392.8706	0.9156	b51	-12.313897665579363	0	5556.8259261858	1390.1966514665999	1390.1967809624355	167219360.0	122874.4453125	-1.2075213595473662	5.3762686100907375	-0.9987282465290797	2.569601482644382	0.01131396180407425	1.2087654308257374
468	5685.8008	4	199630848	1423.2095	1422.3322-1425.0970	0.9161	b52	-11.910301628808634	0	5685.8685204091	1422.4574764666	1422.4567754011553	524706176.0	121812.1171875	-1.0905194830350822	6.431217604103044	-0.9996548154092503	2.3842734799263727	0.011677465331397454	1.2065191928053152
469	1428.7702	1	25234120	1429.7776	1429.6298-1433.9315	1.0	b12	-12.30085944464138	0	1428.7877753176003	1429.7774764665999	1429.7775172591373	29311678.0	123320.0	-0.9957962568836215	3.4716014426408286	-0.9934721974282654	1.628698233745515	0.011594044090651455	1.1946186697111232
470	5798.8831	4	87090688	1451.7306	1450.5536-1453.3734	0.9503	b53	-11.982294903118508	0	5798.95258476	1450.7280514666	1450.7274594120825	194766080.0	122631.53125	-1.2233403434733192	5.531338422970044	-0.9874718389641929	2.4229311989923996	0.011829971008472443	1.193284048441777
471	2936.4854	2	18484836	1470.2526	1469.0870-1472.8713	0.968	b27	-11.268970243509527	0	2936.5184915395007	1469.2499764666	1469.2489101622007	19148028.0	125350.3828125	-1.2086493869583277	3.2258166478996957	-0.9572593998786499	2.206835616197592	0.011721136203946929	1.1710045390316441
472	5926.9331	4	30435648	1483.2419	1482.6307-1485.3671	0.9816	b54	-13.170721811107954	0	5927.0111630152	1482.7405514666	1482.7420443654942	67026636.0	117585.4609375	-1.342280043223341	4.558344925904944	-0.9967550069512415	2.87263841209285	0.012609909699240907	1.2182817720717596
473	6227.0415	4	57432972	1558.5197	1557.6244-1560.6805	0.9195	b57	-12.308988485338093	0	6227.1181495256	1557.7676514666	1557.76736329348	67195312.0	111729.609375	-1.3232810958969996	4.54159888199275	-0.9874184074784543	2.9742987213195544	0.013942296692948409	1.239907829744812
474	3281.6792	2	20138712	1642.8495	1641.6128-1645.5024	0.957	b30	-13.570429568446434	0	3281.723734400801	1641.8468764666	1641.8485351115114	20315892.0	111507.859375	-1.003744164350621	3.0921959415176428	-0.8719875517816741	1.984157676339902	0.014724061104876819	1.2199804213489234
