	m/z	Intensity	resolution	issues	cluster	number	rest	intensity	Mass	Charge	Abundance	Base Peak	Interval	Correlation	Ions	PPMError	Shift	TheorMass	Spectrum	Slope	Intercept	RSquare	Ratio	FWHM	FWHM Coeff
320	1023.8897746573987	6020469.0	90282.54	False	1369	4	-0.005224627604049736	6020469.0	3064.6393	3	119671736	1023.2221	1022.4347-1025.0125	0.9733	b31	-10.121491668430025	0	3064.6703190351004	2	-1.4242410989252092	2.378548934684567	-0.9035831222732116	2.3154840087226014	0.011340950147055448	1.6438222594996774
321	1035.5356950433074	39770276.0	137342.53	False	1389	0	-0.00022569317025045166	39770276.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-1.5408096643126972	4.171283338593048	-0.9663085685920202	3.1856906907441247	0.007539803479800125	1.2381175088253118
322	1035.7865491292446	103508710.0	139536.8	False	1389	1	-0.0001641494217101691	103508710.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-1.4959701176943803	5.1003255025327645	-0.9991828184999517	3.0870767313554923	0.007423035158655132	1.2250057239279863
323	1036.0371687014142	122341710.0	140229.47	False	1389	2	-0.001040660743206967	122341710.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-1.541810867127	5.298100690376568	-0.9986990595416932	3.343511033567752	0.007388155841540362	1.2208703265339051
324	1036.2881285114631	100310890.0	144318.73	False	1389	3	-0.0005562205475042603	100310890.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-1.6609159014935946	5.18459260120466	-0.9968450987170252	3.3676945546958734	0.0071805516657231505	1.1976033973990585
325	1036.538649451185	36862804.0	132703.25	False	1389	4	-0.001827261660266366	36862804.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-2.504294248778557	4.7058995484223995	-0.9676802557145673	4.619881953009191	0.007810951498559266	1.2663964724637116
326	1036.7884414280993	13270880.0	120179.16	False	1389	5	-0.006014154002801142	13270880.0	4138.1139	4	491047072	1036.0371	1035.4346-1037.6844	0.982	b41	-10.659404471866992	0	4138.158010300001	2	-3.332960267824441	4.2079172384336605	-0.9708314563083645	6.635720837309952	0.00862702380162616	1.3527998253666158
327	1055.909632794334	14282802.0	127102.86	False	1424	1	-0.0006858167983982977	14282802.0	3163.7044	3	52743460	1055.9097	1055.4509-1058.0452	0.9661	b32	-10.852135746471431	0	3163.7387333222005	2	-2.3510992832392303	3.6858275004740113	-0.9669980146981221	5.610200194676558	0.00830752068038858	1.295303829132922
328	1059.5576093342938	9602997.0	145328.78	False	1428	1	-0.0008219323061557926	9602997.0	1057.5478	1	49530020	1058.5552	1058.4003-1061.6852	0.9832	b9	-10.609573447108565	0	1057.5590202501	2	-1.2569123117602383	2.562076071327791	-0.9092065410832655	1.6206522328201438	0.007290762368065299	1.1832557252173457
329	1060.804018589803	13527662.0	127322.73	False	1431	2	-0.0014411071876803128	13527662.0	4237.1817	4	56143172	1060.8041	1060.1743-1062.4287	0.9839	b42	-10.555156278772957	0	4237.2264245871	2	-1.7598170717318302	3.169122890565469	-0.8975920277146575	1.918576722432632	0.0083316156292732	1.291819069063776
